# virtual-signatures table — generated by scripts/generate_virtual_signature_table.py
# source: Godot Engine v4.7.2.stable.official
# schemaVersion=1
I	Path2D	Node2D
I	Path3D	Node3D
I	PathFollow2D	Node2D
I	PathFollow3D	Node3D
I	Performance	Object
I	PhysicalBone2D	RigidBody2D
I	PhysicalBone3D	PhysicsBody3D
I	PhysicalBoneSimulator3D	SkeletonModifier3D
I	PhysicalSkyMaterial	Material
I	PhysicsBody2D	CollisionObject2D
I	PhysicsBody3D	CollisionObject3D
I	PhysicsDirectBodyState2D	Object
I	PhysicsDirectBodyState2DExtension	PhysicsDirectBodyState2D
I	PhysicsDirectBodyState3D	Object
I	PhysicsDirectBodyState3DExtension	PhysicsDirectBodyState3D
I	PhysicsDirectSpaceState2D	Object
I	PhysicsDirectSpaceState2DExtension	PhysicsDirectSpaceState2D
I	PhysicsDirectSpaceState3D	Object
I	PhysicsDirectSpaceState3DExtension	PhysicsDirectSpaceState3D
I	PhysicsMaterial	Resource
I	PhysicsPointQueryParameters2D	RefCounted
